Airline,Source,Destination,Total_Stops,Day,Month,Year,Dept_Hour,Dept_Minute,Arr_Hour,Arr_Minute,hoursMinutes,Price
GoAir,Banglore,Delhi,non-stop,3,4,2019,7,45,10,40,175,4239
GoAir,Kolkata,Banglore,1 stop,24,3,2019,16,25,0,5,460,10198
GoAir,Kolkata,Banglore,1 stop,9,6,2019,16,40,0,15,455,9495
GoAir,Banglore,Delhi,non-stop,15,6,2019,20,55,23,40,165,3898
GoAir,Banglore,Delhi,non-stop,21,6,2019,20,55,23,40,165,3898
GoAir,Banglore,Delhi,non-stop,21,4,2019,7,45,10,40,175,4632
GoAir,Delhi,Cochin,1 stop,3,6,2019,10,35,19,35,540,4959
GoAir,Delhi,Cochin,1 stop,3,6,2019,7,25,13,35,370,6976
GoAir,Banglore,Delhi,non-stop,12,6,2019,20,55,23,40,165,3419
GoAir,Kolkata,Banglore,1 stop,1,5,2019,16,40,0,15,455,6484
GoAir,Banglore,Delhi,non-stop,18,3,2019,11,40,14,35,175,4340
GoAir,Banglore,Delhi,non-stop,27,5,2019,20,55,23,40,165,3419
GoAir,Banglore,Delhi,non-stop,3,6,2019,20,55,23,40,165,3419
GoAir,Banglore,Delhi,non-stop,15,6,2019,11,40,14,30,170,3898
GoAir,Kolkata,Banglore,1 stop,9,6,2019,23,30,7,45,495,6354
GoAir,Banglore,Delhi,non-stop,3,3,2019,11,40,14,35,175,7646
GoAir,Banglore,Delhi,non-stop,18,5,2019,11,40,14,30,170,4340
GoAir,Delhi,Cochin,1 stop,3,4,2019,10,35,19,35,540,5135
GoAir,Delhi,Cochin,1 stop,27,3,2019,7,0,12,50,350,5281
GoAir,Banglore,Delhi,non-stop,1,6,2019,11,40,14,30,170,3898
GoAir,Banglore,Delhi,non-stop,24,6,2019,7,45,10,40,175,3898
GoAir,Banglore,Delhi,non-stop,1,5,2019,7,45,10,40,175,3898
GoAir,Banglore,Delhi,non-stop,27,5,2019,7,45,10,40,175,3419
GoAir,Delhi,Cochin,1 stop,27,3,2019,14,10,19,20,310,10188
GoAir,Banglore,Delhi,non-stop,18,4,2019,20,55,23,40,165,5048
GoAir,Banglore,Delhi,non-stop,21,5,2019,7,45,10,40,175,5048
GoAir,Banglore,Delhi,non-stop,3,6,2019,11,40,14,30,170,3898
GoAir,Delhi,Cochin,1 stop,21,4,2019,7,0,12,55,355,6591
GoAir,Banglore,Delhi,non-stop,18,4,2019,7,45,10,40,175,5048
GoAir,Delhi,Cochin,1 stop,9,6,2019,10,35,19,35,540,5281
GoAir,Banglore,Delhi,non-stop,15,6,2019,7,45,10,40,175,3898
GoAir,Kolkata,Banglore,1 stop,12,5,2019,16,40,0,15,455,8855
GoAir,Banglore,Delhi,non-stop,24,6,2019,11,40,14,30,170,3898
GoAir,Delhi,Cochin,1 stop,1,4,2019,10,35,19,35,540,5281
GoAir,Kolkata,Banglore,non-stop,24,6,2019,15,20,17,55,155,3514
GoAir,Delhi,Cochin,1 stop,27,4,2019,7,25,13,35,370,5140
GoAir,Banglore,Delhi,non-stop,12,4,2019,11,40,14,30,170,4937
GoAir,Delhi,Cochin,1 stop,9,5,2019,7,25,13,35,370,5842
GoAir,Banglore,Delhi,non-stop,27,4,2019,20,55,23,40,165,3898
GoAir,Delhi,Cochin,1 stop,27,3,2019,6,0,13,20,440,4563
GoAir,Delhi,Cochin,1 stop,1,5,2019,7,25,13,35,370,5842
GoAir,Kolkata,Banglore,1 stop,9,5,2019,23,30,7,45,495,6095
GoAir,Delhi,Cochin,1 stop,24,6,2019,10,35,19,35,540,3876
GoAir,Delhi,Cochin,1 stop,9,5,2019,10,35,19,35,540,6591
GoAir,Kolkata,Banglore,1 stop,1,4,2019,16,40,0,15,455,5171
GoAir,Delhi,Cochin,1 stop,6,3,2019,10,25,19,20,535,8213
GoAir,Banglore,Delhi,non-stop,12,4,2019,20,55,23,40,165,6722
GoAir,Delhi,Cochin,1 stop,6,5,2019,7,25,13,35,370,6296
GoAir,Delhi,Cochin,1 stop,24,4,2019,7,0,12,55,355,6195
GoAir,Banglore,Delhi,non-stop,9,6,2019,7,45,10,40,175,3898
GoAir,Banglore,Delhi,non-stop,18,5,2019,7,45,10,40,175,4239
GoAir,Banglore,Delhi,non-stop,24,6,2019,20,55,23,40,165,3419
GoAir,Banglore,Delhi,1 stop,9,3,2019,15,50,20,15,265,7657
GoAir,Banglore,Delhi,non-stop,3,5,2019,20,55,23,40,165,4239
GoAir,Delhi,Cochin,1 stop,15,4,2019,7,0,12,55,355,6195
GoAir,Delhi,Cochin,1 stop,27,6,2019,10,35,19,35,540,3948
GoAir,Banglore,Delhi,non-stop,24,3,2019,11,40,14,35,175,3898
GoAir,Delhi,Cochin,1 stop,21,5,2019,7,0,12,55,355,6633
GoAir,Banglore,Delhi,non-stop,18,5,2019,20,55,23,40,165,4632
GoAir,Delhi,Cochin,1 stop,15,5,2019,14,25,19,35,310,10188
GoAir,Delhi,Cochin,1 stop,27,3,2019,10,25,19,20,535,5281
GoAir,Delhi,Cochin,1 stop,6,6,2019,14,25,19,35,310,7870
GoAir,Banglore,Delhi,non-stop,24,3,2019,7,45,10,40,175,4239
GoAir,Delhi,Cochin,1 stop,27,4,2019,10,35,19,35,540,6922
GoAir,Banglore,Delhi,non-stop,9,4,2019,7,45,10,40,175,4632
GoAir,Delhi,Cochin,1 stop,21,4,2019,10,35,19,35,540,7031
GoAir,Delhi,Cochin,1 stop,12,6,2019,10,35,19,35,540,4959
GoAir,Delhi,Cochin,1 stop,15,6,2019,7,0,12,55,355,5281
GoAir,Delhi,Cochin,1 stop,3,4,2019,7,0,12,55,355,4725
GoAir,Delhi,Cochin,1 stop,24,4,2019,10,35,19,35,540,5430
GoAir,Kolkata,Banglore,1 stop,6,5,2019,23,30,7,45,495,7451
GoAir,Banglore,Delhi,non-stop,9,3,2019,11,40,14,35,175,7305
GoAir,Delhi,Cochin,1 stop,12,6,2019,14,25,19,35,310,7870
GoAir,Delhi,Cochin,1 stop,6,3,2019,6,0,13,20,440,6393
GoAir,Delhi,Cochin,1 stop,9,4,2019,7,25,13,20,355,4106
GoAir,Banglore,Delhi,non-stop,24,3,2019,7,45,10,40,175,3898
GoAir,Kolkata,Banglore,1 stop,9,5,2019,16,40,0,15,455,8777
GoAir,Delhi,Cochin,1 stop,24,6,2019,14,25,19,35,310,7870
GoAir,Banglore,Delhi,non-stop,15,3,2019,20,55,23,50,175,8722
GoAir,Delhi,Cochin,1 stop,21,5,2019,7,25,13,20,355,5842
GoAir,Banglore,Delhi,non-stop,1,6,2019,20,55,23,40,165,3898
GoAir,Banglore,Delhi,non-stop,27,4,2019,7,45,10,40,175,5048
GoAir,Kolkata,Banglore,1 stop,6,5,2019,16,40,0,15,455,7102
GoAir,Banglore,Delhi,non-stop,24,3,2019,7,45,10,40,175,5048
GoAir,Banglore,Delhi,non-stop,6,4,2019,7,45,10,40,175,4632
GoAir,Banglore,Delhi,non-stop,24,4,2019,20,55,23,40,165,3419
GoAir,Delhi,Cochin,1 stop,9,6,2019,7,30,13,35,365,6276
GoAir,Kolkata,Banglore,1 stop,18,5,2019,16,40,0,15,455,10586
GoAir,Kolkata,Banglore,1 stop,15,5,2019,23,30,7,45,495,6945
GoAir,Banglore,Delhi,non-stop,18,6,2019,7,45,10,40,175,3419
GoAir,Banglore,Delhi,non-stop,15,3,2019,7,45,10,40,175,5706
GoAir,Delhi,Cochin,1 stop,3,6,2019,7,0,12,55,355,4959
GoAir,Delhi,Cochin,1 stop,9,6,2019,5,55,13,35,460,5199
GoAir,Delhi,Cochin,1 stop,1,6,2019,7,0,12,55,355,5457
GoAir,Banglore,Delhi,non-stop,15,4,2019,20,55,23,40,165,3898
GoAir,Banglore,Delhi,non-stop,12,5,2019,20,55,23,40,165,3419
GoAir,Delhi,Cochin,1 stop,3,6,2019,14,25,19,35,310,9069
GoAir,Banglore,Delhi,non-stop,27,6,2019,7,45,10,40,175,3419
GoAir,Delhi,Cochin,1 stop,15,4,2019,10,35,19,35,540,5752
GoAir,Delhi,Cochin,1 stop,27,6,2019,7,25,13,35,370,4525
GoAir,Banglore,Delhi,1 stop,15,3,2019,15,45,20,15,270,7657
GoAir,Delhi,Cochin,1 stop,24,6,2019,7,25,13,35,370,4692
GoAir,Delhi,Cochin,1 stop,9,6,2019,14,25,19,35,310,9069
GoAir,Banglore,Delhi,non-stop,12,6,2019,7,45,10,40,175,3419
GoAir,Delhi,Cochin,1 stop,1,4,2019,7,25,13,35,370,4563
GoAir,Delhi,Cochin,1 stop,3,3,2019,7,30,13,20,350,6112
GoAir,Banglore,Delhi,non-stop,12,5,2019,7,45,10,40,175,3898
GoAir,Delhi,Cochin,1 stop,15,5,2019,10,35,19,35,540,7378
GoAir,Delhi,Cochin,1 stop,27,6,2019,14,25,19,35,310,7870
GoAir,Banglore,Delhi,non-stop,3,3,2019,20,55,23,50,175,7222
GoAir,Banglore,Delhi,non-stop,1,4,2019,20,55,23,40,165,4239
GoAir,Kolkata,Banglore,1 stop,24,5,2019,16,40,0,15,455,8855
GoAir,Banglore,Delhi,non-stop,15,4,2019,7,45,10,40,175,4632
GoAir,Delhi,Cochin,1 stop,21,5,2019,10,35,19,35,540,6195
GoAir,Banglore,Delhi,non-stop,24,4,2019,7,45,10,40,175,4632
GoAir,Delhi,Cochin,1 stop,3,3,2019,5,45,13,20,455,5628
GoAir,Banglore,Delhi,non-stop,24,4,2019,11,40,14,30,170,3898
GoAir,Banglore,Delhi,non-stop,9,6,2019,20,55,23,40,165,3898
GoAir,Banglore,Delhi,non-stop,3,4,2019,20,55,23,40,165,4239
GoAir,Delhi,Cochin,1 stop,27,5,2019,7,0,12,55,355,5752
GoAir,Kolkata,Banglore,1 stop,9,6,2019,6,40,14,35,475,3673
GoAir,Banglore,Delhi,non-stop,3,3,2019,7,45,10,40,175,7222
GoAir,Kolkata,Banglore,non-stop,15,6,2019,15,20,17,55,155,3514
GoAir,Banglore,Delhi,non-stop,24,3,2019,20,55,23,50,175,5706
GoAir,Banglore,Delhi,non-stop,15,3,2019,11,40,14,35,175,6113
GoAir,Banglore,Delhi,non-stop,21,6,2019,11,40,14,30,170,3398
GoAir,Delhi,Cochin,1 stop,9,3,2019,6,0,13,20,440,8422
GoAir,Banglore,Delhi,non-stop,24,3,2019,11,40,14,35,175,4340
Vistara,Banglore,Delhi,non-stop,18,6,2019,9,45,12,35,170,4668
Vistara,Chennai,Kolkata,non-stop,15,6,2019,7,5,9,20,135,3687
Vistara,Chennai,Kolkata,non-stop,18,6,2019,7,5,9,20,135,3687
Vistara,Chennai,Kolkata,non-stop,6,3,2019,7,5,9,20,135,7414
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,15,40,16,45,1505,12395
Vistara,Chennai,Kolkata,non-stop,24,5,2019,7,5,9,20,135,3687
Vistara,Banglore,Delhi,non-stop,24,4,2019,9,45,12,35,170,5403
Vistara,Banglore,Delhi,non-stop,9,3,2019,9,50,12,35,165,7240
Vistara,Kolkata,Banglore,1 stop,12,5,2019,20,20,9,5,765,9397
Vistara,Banglore,Delhi,non-stop,12,6,2019,7,0,9,40,160,4668
Vistara,Delhi,Cochin,non-stop,12,5,2019,14,40,17,50,190,6216
Vistara,Kolkata,Banglore,1 stop,21,5,2019,17,0,18,50,1550,9345
Vistara,Banglore,Delhi,non-stop,27,6,2019,17,0,19,35,155,4878
Vistara,Kolkata,Banglore,1 stop,9,6,2019,7,10,18,50,700,9555
Vistara,Chennai,Kolkata,non-stop,18,3,2019,7,5,9,20,135,4842
Vistara,Chennai,Kolkata,non-stop,27,6,2019,17,45,20,5,140,11982
Vistara,Delhi,Cochin,non-stop,3,3,2019,6,0,9,10,190,8001
Vistara,Banglore,Delhi,non-stop,9,5,2019,17,0,19,35,155,4878
Vistara,Banglore,Delhi,non-stop,27,6,2019,7,0,9,40,160,4668
Vistara,Banglore,Delhi,non-stop,27,6,2019,11,30,14,20,170,4668
Vistara,Delhi,Cochin,non-stop,15,4,2019,6,0,9,10,190,6216
Vistara,Kolkata,Banglore,1 stop,1,5,2019,7,10,22,40,930,8452
Vistara,Kolkata,Banglore,1 stop,24,3,2019,20,20,22,10,1550,11105
Vistara,Kolkata,Banglore,1 stop,6,5,2019,20,20,22,40,1580,8452
Vistara,Banglore,Delhi,non-stop,12,4,2019,7,0,9,40,160,5403
Vistara,Banglore,Delhi,non-stop,1,6,2019,19,30,22,15,165,4878
Vistara,Delhi,Cochin,non-stop,21,4,2019,14,40,17,50,190,6741
Vistara,Banglore,Delhi,non-stop,3,5,2019,7,0,9,40,160,4668
Vistara,Banglore,Delhi,non-stop,9,3,2019,16,10,18,50,160,7923
Vistara,Banglore,Delhi,non-stop,3,6,2019,19,30,22,15,165,4878
Vistara,Kolkata,Banglore,1 stop,15,5,2019,20,20,20,20,1440,8610
Vistara,Kolkata,Banglore,1 stop,21,5,2019,20,20,18,50,1350,9345
Vistara,Chennai,Kolkata,non-stop,27,5,2019,7,5,9,20,135,3687
Vistara,Chennai,Kolkata,non-stop,21,3,2019,7,5,9,20,135,3739
Vistara,Kolkata,Banglore,1 stop,1,4,2019,17,0,18,50,1550,8610
Vistara,Delhi,Cochin,non-stop,9,5,2019,14,40,17,50,190,6216
Vistara,Banglore,Delhi,non-stop,18,5,2019,7,0,9,40,160,4878
Vistara,Banglore,Delhi,non-stop,3,5,2019,21,0,23,50,170,5613
Vistara,Banglore,Delhi,non-stop,21,4,2019,9,45,12,35,170,5403
Vistara,Kolkata,Banglore,1 stop,18,5,2019,17,0,10,45,1065,9187
Vistara,Banglore,Delhi,non-stop,24,6,2019,9,45,12,35,170,4668
Vistara,Banglore,Delhi,non-stop,27,4,2019,21,0,23,50,170,5403
Vistara,Kolkata,Banglore,1 stop,24,3,2019,20,20,22,55,1595,11682
Vistara,Banglore,Delhi,non-stop,15,6,2019,17,0,19,35,155,4878
Vistara,Kolkata,Banglore,1 stop,24,3,2019,20,20,9,10,770,12312
Vistara,Chennai,Kolkata,non-stop,12,5,2019,17,45,20,5,140,11982
Vistara,Kolkata,Banglore,1 stop,6,6,2019,20,20,23,25,1625,9345
Vistara,Kolkata,Banglore,1 stop,9,5,2019,7,10,23,25,975,8085
Vistara,Banglore,Delhi,non-stop,21,3,2019,7,0,9,40,160,5403
Vistara,Delhi,Cochin,non-stop,24,4,2019,14,40,17,50,190,6216
Vistara,Banglore,Delhi,non-stop,9,3,2019,7,0,9,40,160,7398
Vistara,Kolkata,Banglore,1 stop,24,3,2019,7,10,20,25,795,13152
Vistara,Kolkata,Banglore,1 stop,12,6,2019,20,20,9,5,765,7927
Vistara,Banglore,Delhi,non-stop,3,3,2019,11,30,14,10,160,8028
Vistara,Banglore,Delhi,non-stop,6,5,2019,7,0,9,40,160,4668
Vistara,Kolkata,Banglore,1 stop,21,5,2019,20,20,22,40,1580,8452
Vistara,Banglore,Delhi,non-stop,9,6,2019,19,30,22,15,165,4878
Vistara,Kolkata,Banglore,1 stop,24,3,2019,17,0,10,50,1070,12890
Vistara,Banglore,Delhi,non-stop,3,4,2019,9,45,12,35,170,5403
Vistara,Chennai,Kolkata,non-stop,21,6,2019,7,5,9,20,135,3687
Vistara,Chennai,Kolkata,non-stop,9,3,2019,7,5,9,20,135,6627
Vistara,Kolkata,Banglore,1 stop,6,6,2019,17,0,10,45,1065,9187
Vistara,Kolkata,Banglore,1 stop,12,5,2019,17,0,18,50,1550,9135
Vistara,Kolkata,Banglore,1 stop,24,5,2019,7,10,18,50,700,9555
Vistara,Delhi,Cochin,non-stop,21,3,2019,14,55,17,50,175,5586
Vistara,Chennai,Kolkata,non-stop,1,6,2019,7,5,9,20,135,3687
Vistara,Kolkata,Banglore,1 stop,24,5,2019,20,20,10,45,865,9187
Vistara,Banglore,Delhi,non-stop,9,5,2019,7,0,9,40,160,4668
Vistara,Kolkata,Banglore,1 stop,21,5,2019,7,10,9,5,1555,8452
Vistara,Delhi,Cochin,non-stop,12,6,2019,14,40,17,50,190,6216
Vistara,Banglore,Delhi,non-stop,27,5,2019,11,30,14,20,170,4668
Vistara,Kolkata,Banglore,1 stop,6,5,2019,7,10,22,40,930,8452
Vistara,Banglore,Delhi,non-stop,1,6,2019,7,0,9,40,160,4878
Vistara,Chennai,Kolkata,non-stop,27,3,2019,7,5,9,20,135,3739
Vistara,Kolkata,Banglore,1 stop,6,5,2019,7,10,23,25,975,8085
Vistara,Kolkata,Banglore,1 stop,15,5,2019,20,20,10,45,865,8452
Vistara,Delhi,Cochin,non-stop,27,3,2019,6,0,9,10,190,4851
Vistara,Kolkata,Banglore,1 stop,1,4,2019,17,0,22,55,355,8977
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,7,30,19,55,745,12395
Vistara,Kolkata,Banglore,1 stop,24,5,2019,7,10,9,5,1555,9502
Vistara,Delhi,Cochin,non-stop,15,3,2019,6,0,9,10,190,6111
Vistara,Kolkata,Banglore,1 stop,6,5,2019,7,10,18,50,700,8610
Vistara,Delhi,Cochin,non-stop,21,3,2019,6,0,9,10,190,6688
Vistara,Kolkata,Banglore,1 stop,18,5,2019,20,20,23,25,1625,9345
Vistara,Delhi,Cochin,non-stop,1,6,2019,6,0,9,10,190,6741
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,21,55,16,45,1130,12395
Vistara,Banglore,Delhi,1 stop,21,3,2019,6,40,21,55,915,6065
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,15,40,9,25,1065,12395
Vistara,Banglore,Delhi,non-stop,21,4,2019,17,0,19,35,155,5613
Vistara,Banglore,Delhi,non-stop,9,4,2019,9,45,12,35,170,5403
Vistara,Banglore,Delhi,non-stop,1,5,2019,9,45,12,35,170,4668
Vistara,Banglore,Delhi,non-stop,24,4,2019,19,30,22,15,165,5613
Vistara,Kolkata,Banglore,1 stop,9,6,2019,7,10,9,5,1555,9397
Vistara,Banglore,Delhi,non-stop,24,3,2019,21,10,0,5,175,4353
Vistara,Kolkata,Banglore,1 stop,9,5,2019,7,10,22,40,930,7927
Vistara,Delhi,Cochin,non-stop,12,5,2019,6,0,9,10,190,6216
Vistara,Kolkata,Banglore,1 stop,6,6,2019,7,10,9,5,1555,8452
Vistara,Banglore,Delhi,non-stop,3,3,2019,19,40,22,20,160,11913
Vistara,Banglore,Delhi,non-stop,27,4,2019,7,0,9,40,160,5613
Vistara,Delhi,Cochin,non-stop,15,5,2019,6,0,9,10,190,6216
Vistara,Chennai,Kolkata,non-stop,3,6,2019,17,45,20,5,140,11982
Vistara,Delhi,Cochin,non-stop,9,4,2019,6,0,9,10,190,5586
Vistara,Kolkata,Banglore,1 stop,18,5,2019,7,10,22,40,930,9187
Vistara,Banglore,Delhi,non-stop,12,4,2019,9,45,12,35,170,5403
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,8,45,9,25,1480,12395
Vistara,Kolkata,Banglore,1 stop,1,5,2019,7,10,10,45,1655,9187
Vistara,Kolkata,Banglore,1 stop,12,6,2019,7,10,20,20,790,8610
Vistara,Banglore,Delhi,non-stop,12,5,2019,17,0,19,35,155,4878
Vistara,Banglore,Delhi,non-stop,27,5,2019,21,0,23,50,170,4668
Vistara,Banglore,Delhi,non-stop,27,4,2019,17,0,19,35,155,5613
Vistara,Chennai,Kolkata,non-stop,21,5,2019,7,5,9,20,135,3687
Vistara,Kolkata,Banglore,1 stop,9,6,2019,17,0,20,20,1640,8610
Vistara,Banglore,Delhi,non-stop,9,4,2019,11,30,14,20,170,5403
Vistara,Kolkata,Banglore,1 stop,9,5,2019,17,0,20,20,1640,9555
Vistara,Kolkata,Banglore,1 stop,12,6,2019,20,20,18,50,1350,8610
Vistara,Kolkata,Banglore,1 stop,1,5,2019,20,20,23,25,1625,8085
Vistara,Banglore,Delhi,non-stop,9,6,2019,17,0,19,35,155,4878
Vistara,Delhi,Cochin,non-stop,1,4,2019,14,40,17,50,190,4851
Vistara,Kolkata,Banglore,1 stop,12,6,2019,20,20,22,40,1580,7927
Vistara,Banglore,Delhi,non-stop,1,4,2019,19,30,22,15,165,5613
Vistara,Banglore,Delhi,non-stop,24,3,2019,11,30,14,10,160,5403
Vistara,Chennai,Kolkata,non-stop,9,6,2019,17,45,20,5,140,11982
Vistara,Kolkata,Banglore,1 stop,1,4,2019,7,10,22,55,945,8295
Vistara,Kolkata,Banglore,1 stop,6,6,2019,17,0,20,20,1640,8820
Vistara,Kolkata,Banglore,1 stop,6,5,2019,17,0,9,5,965,8137
Vistara,Banglore,Delhi,non-stop,6,6,2019,9,45,12,35,170,4668
Vistara,Banglore,Delhi,non-stop,27,5,2019,19,30,22,15,165,4878
Vistara,Kolkata,Banglore,1 stop,9,5,2019,7,10,18,50,700,8610
Vistara,Chennai,Kolkata,non-stop,27,6,2019,7,5,9,20,135,3687
Vistara,Kolkata,Banglore,1 stop,15,5,2019,20,20,9,5,765,8452
Vistara,Banglore,Delhi,non-stop,6,5,2019,19,30,22,15,165,4878
Vistara,Banglore,Delhi,non-stop,9,3,2019,16,0,18,35,155,7923
Vistara,Kolkata,Banglore,1 stop,9,5,2019,17,0,18,50,1550,8820
Vistara,Kolkata,Banglore,1 stop,9,6,2019,20,20,23,25,1625,8085
Vistara,Banglore,Delhi,non-stop,24,3,2019,21,10,0,5,175,6558
Vistara,Kolkata,Banglore,1 stop,9,6,2019,17,0,10,45,1065,9922
Vistara,Banglore,Delhi,non-stop,9,3,2019,19,40,22,20,160,7450
Vistara,Kolkata,Banglore,1 stop,9,5,2019,20,20,10,45,865,8452
Vistara,Kolkata,Banglore,1 stop,6,5,2019,20,20,10,45,865,8662
Vistara,Kolkata,Banglore,1 stop,1,5,2019,20,20,9,5,765,8452
Vistara,Kolkata,Banglore,1 stop,6,6,2019,7,10,20,20,790,8610
Vistara,Kolkata,Banglore,1 stop,24,3,2019,17,0,22,10,1750,12102
Vistara,Banglore,Delhi,non-stop,12,6,2019,11,30,14,20,170,4668
Vistara,Kolkata,Banglore,1 stop,24,5,2019,20,20,18,50,1350,9345
Vistara,Banglore,Delhi,1 stop,15,3,2019,6,40,10,25,1665,6590
Vistara,Banglore,Delhi,non-stop,3,3,2019,19,40,22,20,160,8553
Vistara,Kolkata,Banglore,1 stop,6,6,2019,7,10,23,25,975,8610
Vistara,Kolkata,Banglore,1 stop,15,5,2019,17,0,20,20,1640,8610
Vistara,Kolkata,Banglore,1 stop,18,5,2019,20,20,20,20,1440,9555
Vistara,Banglore,Delhi,non-stop,12,4,2019,21,0,23,50,170,5613
Vistara,Kolkata,Banglore,1 stop,21,5,2019,20,20,9,5,765,8452
Vistara,Kolkata,Banglore,1 stop,24,5,2019,17,0,18,50,1550,9870
Vistara,Banglore,Delhi,non-stop,24,3,2019,12,0,14,40,160,7608
Vistara,Chennai,Kolkata,non-stop,18,5,2019,7,5,9,20,135,3687
Vistara,Kolkata,Banglore,1 stop,9,5,2019,17,0,23,25,385,8085
Vistara,Banglore,Delhi,non-stop,15,5,2019,19,30,22,15,165,4878
Vistara,Kolkata,Banglore,1 stop,6,5,2019,20,20,20,20,1440,8610
Vistara,Kolkata,Banglore,1 stop,6,6,2019,17,0,23,25,385,8610
Vistara,Delhi,Cochin,non-stop,18,5,2019,14,40,17,50,190,6741
Vistara,Kolkata,Banglore,1 stop,1,5,2019,7,10,20,20,790,8610
Vistara,Kolkata,Banglore,1 stop,1,5,2019,17,0,10,45,1065,9187
Vistara,Kolkata,Banglore,1 stop,9,6,2019,17,0,22,55,355,9187
Vistara,Banglore,Delhi,non-stop,24,3,2019,19,40,22,20,160,4563
Vistara,Delhi,Cochin,non-stop,27,4,2019,6,0,9,10,190,6216
Vistara,Kolkata,Banglore,1 stop,21,5,2019,7,10,10,45,1655,9187
Vistara,Kolkata,Banglore,1 stop,6,6,2019,20,20,9,5,765,8452
Vistara,Kolkata,Banglore,1 stop,9,6,2019,7,10,20,20,790,9555
Vistara,Banglore,Delhi,non-stop,18,3,2019,19,40,22,20,160,12123
Vistara,Banglore,Delhi,non-stop,24,5,2019,11,30,14,20,170,4668
Vistara,Kolkata,Banglore,1 stop,24,3,2019,7,10,22,10,900,12942
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,11,55,9,25,1290,12395
Vistara,Kolkata,Banglore,1 stop,24,3,2019,7,10,9,10,1560,11682
Vistara,Kolkata,Banglore,1 stop,12,5,2019,7,10,23,25,975,9345
Vistara,Banglore,Delhi,non-stop,27,5,2019,17,0,19,35,155,4878
Vistara,Kolkata,Banglore,1 stop,1,4,2019,7,10,18,50,700,7927
Vistara,Banglore,Delhi,non-stop,15,5,2019,11,30,14,20,170,4668
Vistara,Banglore,Delhi,non-stop,21,4,2019,11,30,14,20,170,5403
Vistara,Kolkata,Banglore,1 stop,9,6,2019,7,10,22,55,945,8662
Vistara,Kolkata,Banglore,1 stop,1,4,2019,7,10,10,45,1655,8505
Vistara,Banglore,Delhi,non-stop,21,5,2019,9,45,12,35,170,4668
Vistara,Banglore,Delhi,non-stop,15,5,2019,7,0,9,40,160,4668
Vistara,Delhi,Cochin,non-stop,9,3,2019,14,55,17,50,175,6741
Vistara,Kolkata,Banglore,1 stop,21,5,2019,7,10,20,20,790,9345
Vistara,Kolkata,Banglore,1 stop,1,4,2019,20,20,10,45,865,8505
Vistara,Banglore,Delhi,non-stop,3,6,2019,11,30,14,20,170,4668
Vistara,Kolkata,Banglore,1 stop,1,4,2019,20,20,9,5,765,7980
Vistara,Banglore,Delhi,non-stop,1,6,2019,17,0,19,35,155,4878
Vistara,Banglore,Delhi,non-stop,9,3,2019,21,10,0,5,175,7240
Vistara,Banglore,Delhi,non-stop,6,5,2019,17,0,19,35,155,4878
Vistara,Delhi,Cochin,non-stop,21,6,2019,14,40,17,50,190,6216
Vistara,Banglore,Delhi,non-stop,24,3,2019,9,50,12,35,165,6138
Vistara,Kolkata,Banglore,1 stop,1,5,2019,17,0,18,50,1550,8610
Vistara,Kolkata,Banglore,1 stop,9,6,2019,20,20,18,50,1350,8610
Vistara,Banglore,Delhi,non-stop,9,3,2019,11,30,14,10,160,7240
Vistara,Banglore,Delhi,non-stop,15,4,2019,9,45,12,35,170,5403
Vistara,Kolkata,Banglore,1 stop,1,5,2019,17,0,9,5,965,8452
Vistara,Kolkata,Banglore,1 stop,24,5,2019,17,0,20,20,1640,9870
Vistara,Kolkata,Banglore,1 stop,18,5,2019,20,20,10,45,865,9187
Vistara,Banglore,Delhi,non-stop,18,6,2019,17,0,19,35,155,4878
Vistara,Kolkata,Banglore,1 stop,6,6,2019,20,20,18,50,1350,8820
Vistara,Kolkata,Banglore,1 stop,24,5,2019,7,10,22,40,930,9397
Vistara,Kolkata,Banglore,1 stop,12,6,2019,7,10,10,45,1655,8452
Vistara,Banglore,Delhi,non-stop,3,5,2019,17,0,19,35,155,5613
Vistara,Delhi,Cochin,non-stop,9,3,2019,6,0,9,10,190,7266
Vistara,Banglore,Delhi,non-stop,21,3,2019,9,50,12,35,165,4878
Vistara,Banglore,Delhi,non-stop,24,3,2019,7,0,9,40,160,5403
Vistara,Banglore,Delhi,non-stop,24,3,2019,16,0,18,35,155,5088
Vistara,Chennai,Kolkata,non-stop,6,5,2019,17,45,20,5,140,11982
Vistara,Delhi,Cochin,non-stop,18,4,2019,6,0,9,10,190,6741
Vistara,Chennai,Kolkata,non-stop,24,3,2019,7,5,9,20,135,4842
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,20,55,16,45,1190,12395
Vistara,Banglore,Delhi,non-stop,6,6,2019,17,0,19,35,155,4878
Vistara,Chennai,Kolkata,non-stop,1,5,2019,7,5,9,20,135,3687
Vistara,Kolkata,Banglore,1 stop,12,6,2019,20,20,23,25,1625,8610
Vistara,Mumbai,Hyderabad,1 stop,6,3,2019,8,45,22,55,850,12395
